id,key,value,type
484817727,highway,secondary,regular
484817728,natural,wood,regular
484817729,highway,road,regular
484817730,highway,road,regular
484817731,highway,tertiary,regular
484817732,natural,wood,regular
484817735,highway,tertiary,regular
484817737,highway,tertiary,regular
484817741,highway,tertiary,regular
484817743,highway,road,regular
484817745,highway,road,regular
484817748,highway,road,regular
484817750,highway,road,regular
484817751,construction,primary,regular
484817751,highway,construction,regular
484817752,highway,road,regular
484817753,highway,road,regular
484817754,highway,road,regular
484817755,highway,road,regular
484817756,highway,road,regular
484817757,highway,road,regular
484817758,highway,road,regular
484817759,highway,road,regular
484817760,highway,road,regular
484817761,highway,road,regular
484817763,highway,tertiary,regular
484817764,highway,secondary,regular
484817765,highway,secondary,regular
484817797,highway,secondary,regular
484817798,highway,secondary,regular
484817799,highway,secondary,regular
484817800,natural,wood,regular
484817801,natural,wood,regular
484817802,natural,water,regular
484817803,natural,wood,regular
484817804,highway,tertiary,regular
484817805,highway,tertiary,regular
484817806,highway,tertiary,regular
484817807,highway,tertiary,regular
484817808,construction,secondary,regular
484817808,highway,construction,regular
484817809,highway,tertiary,regular
484817810,highway,tertiary,regular
484817811,highway,tertiary,regular
484817812,natural,water,regular
484817812,water,reservoir,regular
484817813,highway,tertiary,regular
484817814,highway,tertiary,regular
484817815,highway,tertiary,regular
484817816,highway,tertiary,regular
484817817,highway,tertiary,regular
484817818,highway,tertiary,regular
484817819,highway,tertiary,regular
484817820,highway,secondary,regular
484817821,highway,tertiary,regular
484817822,highway,tertiary,regular
484817823,construction,secondary,regular
484817823,highway,construction,regular
484817824,highway,secondary,regular
484817825,highway,secondary,regular
484817826,landuse,industrial,regular
484817827,landuse,industrial,regular
484817828,construction,primary,regular
484817828,highway,construction,regular
484817828,oneway,yes,regular
484817829,construction,primary,regular
484817829,highway,construction,regular
484817829,oneway,yes,regular
484817830,highway,primary,regular
484817830,ref,S205,regular
484817831,highway,tertiary,regular
484817832,highway,primary,regular
484817832,ref,S205,regular
484817833,bridge,yes,regular
484817833,highway,primary,regular
484817833,layer,1,regular
484817833,ref,S205,regular
484817834,highway,primary,regular
484817834,ref,S205,regular
484817835,highway,road,regular
484817836,highway,primary,regular
484817836,ref,S205,regular
484817837,landuse,residential,regular
484817838,highway,tertiary,regular
484817839,highway,secondary,regular
484817840,highway,tertiary,regular
484817841,highway,tertiary,regular
484817842,highway,tertiary,regular
484817843,highway,tertiary,regular
484890924,construction,trunk,regular
484890924,highway,construction,regular
484890924,oneway,yes,regular
484890925,construction,trunk,regular
484890925,highway,construction,regular
484890925,oneway,yes,regular
484890930,highway,secondary,regular
484890930,oneway,yes,regular
484890931,highway,secondary,regular
484890931,oneway,yes,regular
484890932,highway,motorway_link,regular
484890932,oneway,yes,regular
484890933,highway,motorway_link,regular
484890933,oneway,yes,regular
484890934,highway,residential,regular
484890935,highway,residential,regular
484890936,construction,secondary,regular
484890936,highway,construction,regular
484890939,highway,secondary,regular
484890939,name,机场路,regular
484890939,en,Jichang Road,name
484890939,oneway,yes,regular
484890939,ref,X308,regular
484890940,highway,secondary,regular
484890940,name,机场路,regular
484890940,en,Jichang Road,name
484890940,oneway,yes,regular
484890940,ref,X308,regular
484890942,highway,secondary,regular
484890942,oneway,yes,regular
484890943,highway,secondary,regular
484890943,oneway,yes,regular
484890968,highway,road,regular
484890973,highway,secondary,regular
484890977,highway,road,regular
484890980,highway,road,regular
484890983,highway,road,regular
484890986,highway,road,regular
484890989,highway,road,regular
484890992,highway,road,regular
484890996,highway,road,regular
484891000,natural,water,regular
484891000,water,reservoir,regular
484891003,highway,road,regular
484891006,highway,road,regular
484891008,highway,road,regular
484891010,highway,road,regular
484891013,highway,road,regular
484891016,highway,road,regular
484891020,highway,road,regular
484891022,highway,road,regular
484891032,natural,wood,regular
484891038,highway,secondary,regular
484891044,highway,secondary,regular
484891048,natural,wood,regular
484891053,natural,wood,regular
484891075,highway,tertiary,regular
484891082,natural,wood,regular
484891102,natural,wood,regular
484891118,highway,tertiary,regular
484891119,natural,wood,regular
484891120,natural,wood,regular
484891121,natural,wood,regular
484891122,natural,wood,regular
484891123,natural,wood,regular
484891124,highway,road,regular
484891125,highway,road,regular
484891126,natural,wood,regular
484891127,natural,water,regular
484891128,highway,road,regular
484891129,highway,road,regular
484891130,highway,road,regular
484891131,highway,primary,regular
484891131,ref,S205,regular
484891132,highway,primary,regular
484891132,ref,S205,regular
484891133,highway,road,regular
484891134,highway,road,regular
484891135,highway,road,regular
484891136,highway,road,regular
484891137,highway,tertiary,regular
484891138,highway,primary,regular
484891138,ref,S205,regular
484891139,natural,wood,regular
484891140,highway,secondary,regular
484891142,highway,secondary,regular
484891147,highway,secondary,regular
484891160,highway,secondary,regular
484891164,highway,tertiary,regular
484891166,highway,secondary,regular
484891167,highway,secondary,regular
484891168,highway,road,regular
484891169,highway,secondary,regular
484891170,highway,secondary,regular
484891171,highway,secondary,regular
484891172,highway,primary,regular
484891173,highway,secondary,regular
484891174,highway,road,regular
484891175,highway,road,regular
484891176,highway,road,regular
484891177,highway,road,regular
484891178,highway,road,regular
484891181,highway,road,regular
484891184,highway,road,regular
484891185,highway,primary,regular
484891186,highway,primary,regular
484891187,highway,tertiary,regular
484891188,highway,unclassified,regular
484891189,highway,tertiary,regular
484891191,highway,tertiary,regular
484891192,natural,water,regular
484891192,water,reservoir,regular
484891193,natural,wood,regular
484891194,natural,wood,regular
484891195,natural,water,regular
484891196,highway,tertiary,regular
484891197,highway,tertiary,regular
484891198,highway,tertiary,regular
484891199,highway,tertiary,regular
484891200,highway,secondary,regular
484891201,highway,tertiary,regular
484891202,natural,wood,regular
484891203,highway,tertiary,regular
484891204,highway,road,regular
484891205,highway,road,regular
484891206,highway,secondary,regular
484891207,highway,tertiary,regular
484891208,highway,secondary,regular
484891209,highway,secondary,regular
484891210,highway,secondary,regular
484891211,highway,tertiary,regular
484891212,highway,tertiary,regular
484891213,highway,tertiary,regular
484891214,highway,tertiary,regular
484891214,layer,-1,regular
484891214,tunnel,yes,regular
484891215,natural,water,regular
484891215,water,reservoir,regular
484891216,highway,tertiary,regular
484891217,highway,tertiary,regular
484891218,highway,tertiary,regular
484900810,highway,tertiary,regular
484900811,highway,tertiary,regular
484900812,natural,wood,regular
484900813,natural,wood,regular
484900814,highway,road,regular
484900815,natural,wood,regular
484900816,natural,wood,regular
484900817,highway,road,regular
484900818,highway,road,regular
484900819,highway,road,regular
484900820,highway,road,regular
484900821,highway,road,regular
484900822,highway,road,regular
484900823,highway,road,regular
484900824,highway,road,regular
484900825,highway,tertiary,regular
484900826,highway,tertiary,regular
484900827,highway,tertiary,regular
484900828,highway,tertiary,regular
484900829,highway,tertiary,regular
484900830,highway,tertiary,regular
484900831,highway,road,regular
484900832,highway,road,regular
484900833,highway,secondary,regular
484900834,highway,secondary,regular
484900835,highway,secondary,regular
484900836,highway,secondary,regular
484900837,highway,road,regular
484900838,highway,road,regular
484900839,highway,secondary,regular
484900840,highway,secondary,regular
484900841,highway,secondary,regular
484900842,highway,secondary,regular
484900843,highway,tertiary,regular
484900844,highway,secondary,regular
484900845,highway,secondary,regular
484900846,highway,tertiary,regular
484900847,highway,tertiary,regular
484900848,highway,tertiary,regular
484900849,highway,tertiary,regular
484900850,highway,road,regular
484900851,highway,road,regular
484900852,natural,wood,regular
484900853,highway,secondary,regular
484900854,highway,tertiary,regular
484900855,highway,tertiary,regular
484900856,highway,secondary,regular
484900857,highway,tertiary,regular
484900858,highway,road,regular
484900859,highway,road,regular
484900860,highway,secondary,regular
484900861,highway,road,regular
484900862,highway,secondary,regular
484900863,highway,secondary,regular
484900864,highway,tertiary,regular
484900865,natural,wood,regular
484900866,natural,wood,regular
484900867,natural,wood,regular
484900868,highway,road,regular
484900869,natural,wood,regular
484900870,highway,road,regular
484900871,highway,secondary,regular
484900872,natural,wood,regular
484900873,natural,wood,regular
484900874,natural,water,regular
484900874,water,reservoir,regular
484900875,highway,tertiary,regular
484900876,highway,tertiary,regular
484900877,highway,secondary,regular
484900878,highway,tertiary,regular
484900879,highway,secondary,regular
484900880,highway,tertiary,regular
484900881,highway,road,regular
484900882,bridge,yes,regular
484900882,highway,road,regular
484900882,layer,1,regular
484900883,highway,tertiary,regular
484900884,highway,tertiary,regular
484900885,highway,tertiary,regular
484900886,highway,road,regular
484900887,highway,road,regular
484900889,highway,road,regular
484900890,highway,road,regular
484900891,highway,road,regular
484900892,highway,road,regular
484900893,highway,road,regular
484900894,highway,road,regular
484900895,highway,road,regular
484900896,highway,road,regular
484900918,highway,unclassified,regular
484900937,highway,secondary,regular
484900938,highway,tertiary,regular
484900939,highway,secondary,regular
485217502,name,贵阳枢纽白云至龙里北联络线,regular
485217502,railway,rail,regular
485217503,name,贵阳枢纽白云至龙里北联络线,regular
485217503,railway,rail,regular
485217503,tunnel,yes,regular
486175329,highway,pedestrian,regular
486175329,name,中华路,regular
486175329,oneway,no,regular
487104876,highway,motorway_link,regular
487104876,oneway,no,regular
487104877,highway,motorway_link,regular
487104877,oneway,yes,regular
487104879,highway,motorway_link,regular
487104879,oneway,yes,regular
487104880,highway,motorway_link,regular
487104880,oneway,yes,regular
487104881,highway,motorway_link,regular
487104881,oneway,yes,regular
487104883,waterway,river,regular
487108715,highway,service,regular
487108715,oneway,yes,regular
487108716,highway,service,regular
487108716,oneway,yes,regular
487108717,area,yes,regular
487108717,highway,services,regular
487108717,name,清水江服务区,regular
487108717,en,Qingshuijiang Service Area,name
487108718,highway,motorway,regular
487108718,layer,-1,regular
487108718,name,厦蓉高速公路,regular
487108718,en,Xiamen-Chengdu Expressway,name
487108718,oneway,yes,regular
487108718,ref,G76,regular
487108718,source,GPS,regular
487108718,tunnel,yes,regular
487108719,highway,motorway,regular
487108719,layer,-1,regular
487108719,name,厦蓉高速公路,regular
487108719,en,Xiamen-Chengdu Expressway,name
487108719,oneway,yes,regular
487108719,ref,G76,regular
487108719,source,GPS,regular
487108720,highway,motorway,regular
487108720,layer,-1,regular
487108720,name,厦蓉高速公路,regular
487108720,en,Xiamen-Chengdu Expressway,name
487108720,oneway,yes,regular
487108720,ref,G76,regular
487108720,source,GPS,regular
487108720,tunnel,yes,regular
487108721,highway,motorway,regular
487108721,layer,1,regular
487108721,name,厦蓉高速公路,regular
487108721,en,Xiamen-Chengdu Expressway,name
487108721,oneway,yes,regular
487108721,ref,G76,regular
487108721,source,GPS,regular
487108722,bridge,yes,regular
487108722,highway,motorway,regular
487108722,layer,1,regular
487108722,name,厦蓉高速公路,regular
487108722,en,Xiamen-Chengdu Expressway,name
487108722,oneway,yes,regular
487108722,ref,G76,regular
487108722,source,GPS,regular
487108723,highway,motorway,regular
487108723,layer,-1,regular
487108723,name,厦蓉高速公路,regular
487108723,en,Xiamen-Chengdu Expressway,name
487108723,oneway,yes,regular
487108723,ref,G76,regular
487108723,source,GPS,regular
487108724,highway,motorway,regular
487108724,layer,-1,regular
487108724,name,厦蓉高速公路,regular
487108724,en,Xiamen-Chengdu Expressway,name
487108724,oneway,yes,regular
487108724,ref,G76,regular
487108724,source,GPS,regular
487108724,tunnel,yes,regular
487108725,bridge,yes,regular
487108725,highway,motorway,regular
487108725,layer,1,regular
487108725,name,厦蓉高速公路,regular
487108725,en,Xiamen-Chengdu Expressway,name
487108725,oneway,yes,regular
487108725,ref,G76,regular
487108725,source,GPS,regular
487108726,highway,motorway,regular
487108726,layer,1,regular
487108726,name,厦蓉高速公路,regular
487108726,en,Xiamen-Chengdu Expressway,name
487108726,oneway,yes,regular
487108726,ref,G76,regular
487108726,source,GPS,regular
487108727,bridge,yes,regular
487108727,highway,motorway,regular
487108727,layer,1,regular
487108727,name,厦蓉高速公路,regular
487108727,en,Xiamen-Chengdu Expressway,name
487108727,oneway,yes,regular
487108727,ref,G76,regular
487108727,source,GPS,regular
487108728,highway,motorway,regular
487108728,layer,1,regular
487108728,name,厦蓉高速公路,regular
487108728,en,Xiamen-Chengdu Expressway,name
487108728,oneway,yes,regular
487108728,ref,G76,regular
487108728,source,GPS,regular
487108729,highway,motorway,regular
487108729,layer,1,regular
487108729,name,厦蓉高速公路,regular
487108729,en,Xiamen-Chengdu Expressway,name
487108729,oneway,yes,regular
487108729,ref,G76,regular
487108729,source,GPS,regular
487108729,tunnel,yes,regular
487108730,highway,motorway,regular
487108730,layer,-1,regular
487108730,name,厦蓉高速公路,regular
487108730,en,Xiamen-Chengdu Expressway,name
487108730,oneway,yes,regular
487108730,ref,G76,regular
487108730,source,GPS,regular
487108731,bridge,yes,regular
487108731,highway,motorway,regular
487108731,layer,1,regular
487108731,name,厦蓉高速公路,regular
487108731,en,Xiamen-Chengdu Expressway,name
487108731,oneway,yes,regular
487108731,ref,G76,regular
487108731,source,GPS,regular
487108732,highway,motorway,regular
487108732,layer,1,regular
487108732,name,厦蓉高速公路,regular
487108732,en,Xiamen-Chengdu Expressway,name
487108732,oneway,yes,regular
487108732,ref,G76,regular
487108732,source,GPS,regular
487108733,bridge,yes,regular
487108733,highway,motorway,regular
487108733,layer,1,regular
487108733,name,厦蓉高速公路,regular
487108733,en,Xiamen-Chengdu Expressway,name
487108733,oneway,yes,regular
487108733,ref,G76,regular
487108733,source,GPS,regular
487108734,highway,motorway,regular
487108734,layer,-1,regular
487108734,name,厦蓉高速公路,regular
487108734,en,Xiamen-Chengdu Expressway,name
487108734,oneway,yes,regular
487108734,ref,G76,regular
487108734,source,GPS,regular
487108735,highway,motorway,regular
487108735,layer,-1,regular
487108735,name,厦蓉高速公路,regular
487108735,en,Xiamen-Chengdu Expressway,name
487108735,oneway,yes,regular
487108735,ref,G76,regular
487108735,source,GPS,regular
487108735,tunnel,yes,regular
487108736,highway,motorway,regular
487108736,layer,1,regular
487108736,name,厦蓉高速公路,regular
487108736,en,Xiamen-Chengdu Expressway,name
487108736,oneway,yes,regular
487108736,ref,G76,regular
487108736,source,GPS,regular
487108737,bridge,yes,regular
487108737,highway,motorway,regular
487108737,layer,1,regular
487108737,name,厦蓉高速公路,regular
487108737,en,Xiamen-Chengdu Expressway,name
487108737,oneway,yes,regular
487108737,ref,G76,regular
487108737,source,GPS,regular
487108738,highway,motorway,regular
487108738,layer,1,regular
487108738,name,厦蓉高速公路,regular
487108738,en,Xiamen-Chengdu Expressway,name
487108738,oneway,yes,regular
487108738,ref,G76,regular
487108738,source,GPS,regular
487108739,bridge,yes,regular
487108739,highway,motorway,regular
487108739,layer,1,regular
487108739,name,厦蓉高速公路,regular
487108739,en,Xiamen-Chengdu Expressway,name
487108739,oneway,yes,regular
487108739,ref,G76,regular
487108739,source,GPS,regular
487108741,highway,motorway,regular
487108741,lanes,2,regular
487108741,layer,1,regular
487108741,name,余安高速,regular
487108741,en,Yuqing-Anlong Expressway,name
487108741,oneway,yes,regular
487108741,ref,S62,regular
487108742,bridge,yes,regular
487108742,highway,motorway,regular
487108742,lanes,2,regular
487108742,layer,1,regular
487108742,name,余安高速,regular
487108742,en,Yuqing-Anlong Expressway,name
487108742,oneway,yes,regular
487108742,ref,S62,regular
487108743,highway,motorway_link,regular
487108743,oneway,yes,regular
487108744,highway,service,regular
487108744,source,GPS,regular
487113474,highway,motorway,regular
487113474,layer,1,regular
487113474,name,厦蓉高速公路,regular
487113474,en,Xiamen-Chengdu Expressway,name
487113474,oneway,yes,regular
487113474,ref,G76,regular
487113474,source,GPS,regular
487113475,bridge,yes,regular
487113475,highway,motorway,regular
487113475,layer,1,regular
487113475,name,厦蓉高速公路,regular
487113475,en,Xiamen-Chengdu Expressway,name
487113475,oneway,yes,regular
487113475,ref,G76,regular
487113475,source,GPS,regular
487113476,highway,motorway,regular
487113476,name,厦蓉高速公路,regular
487113476,en,Xiamen-Chengdu Expressway,name
487113476,oneway,yes,regular
487113476,ref,G76,regular
487113476,source,GPS,regular
487113477,highway,motorway,regular
487113477,layer,-1,regular
487113477,name,厦蓉高速公路,regular
487113477,en,Xiamen-Chengdu Expressway,name
487113477,oneway,yes,regular
487113477,ref,G76,regular
487113477,source,GPS,regular
487113477,tunnel,yes,regular
487113478,highway,motorway,regular
487113478,layer,1,regular
487113478,name,厦蓉高速公路,regular
487113478,en,Xiamen-Chengdu Expressway,name
487113478,oneway,yes,regular
487113478,ref,G76,regular
487113478,source,GPS,regular
487113479,bridge,yes,regular
487113479,highway,motorway,regular
487113479,layer,1,regular
487113479,name,厦蓉高速公路,regular
487113479,en,Xiamen-Chengdu Expressway,name
487113479,oneway,yes,regular
487113479,ref,G76,regular
487113479,source,GPS,regular
487113480,highway,motorway,regular
487113480,layer,-1,regular
487113480,name,厦蓉高速公路,regular
487113480,en,Xiamen-Chengdu Expressway,name
487113480,oneway,yes,regular
487113480,ref,G76,regular
487113480,source,GPS,regular
487113481,area,yes,regular
487113481,barrier,toll_booth,regular
487113481,building,yes,regular
487113481,name,三都收费站,regular
487113481,en,Sandu Toll Gate,name
487113482,bridge,yes,regular
487113482,highway,motorway,regular
487113482,layer,1,regular
487113482,name,厦蓉高速公路,regular
487113482,en,Xiamen-Chengdu Expressway,name
487113482,oneway,yes,regular
487113482,ref,G76,regular
487113482,source,GPS,regular
487113483,highway,motorway,regular
487113483,layer,-1,regular
487113483,name,厦蓉高速公路,regular
487113483,en,Xiamen-Chengdu Expressway,name
487113483,oneway,yes,regular
487113483,ref,G76,regular
487113483,source,GPS,regular
487113484,highway,motorway,regular
487113484,layer,-1,regular
487113484,name,厦蓉高速公路,regular
487113484,en,Xiamen-Chengdu Expressway,name
487113484,oneway,yes,regular
487113484,ref,G76,regular
487113484,source,GPS,regular
487113484,tunnel,yes,regular
487113485,highway,motorway,regular
487113485,layer,-1,regular
487113485,name,厦蓉高速公路,regular
487113485,en,Xiamen-Chengdu Expressway,name
487113485,oneway,yes,regular
487113485,ref,G76,regular
487113485,source,GPS,regular
487113485,tunnel,yes,regular
487113486,bridge,yes,regular
487113486,highway,motorway,regular
487113486,layer,1,regular
487113486,name,厦蓉高速公路,regular
487113486,en,Xiamen-Chengdu Expressway,name
487113486,oneway,yes,regular
487113486,ref,G76,regular
487113486,source,GPS,regular
487113487,highway,motorway,regular
487113487,layer,1,regular
487113487,name,厦蓉高速公路,regular
487113487,en,Xiamen-Chengdu Expressway,name
487113487,oneway,yes,regular
487113487,ref,G76,regular
487113487,source,GPS,regular
487113488,bridge,yes,regular
487113488,highway,motorway,regular
487113488,layer,1,regular
487113488,name,厦蓉高速公路,regular
487113488,en,Xiamen-Chengdu Expressway,name
487113488,oneway,yes,regular
487113488,ref,G76,regular
487113488,source,GPS,regular
487113489,highway,motorway,regular
487113489,layer,1,regular
487113489,name,厦蓉高速公路,regular
487113489,en,Xiamen-Chengdu Expressway,name
487113489,oneway,yes,regular
487113489,ref,G76,regular
487113489,source,GPS,regular
487113490,bridge,yes,regular
487113490,highway,motorway,regular
487113490,layer,1,regular
487113490,name,厦蓉高速公路,regular
487113490,en,Xiamen-Chengdu Expressway,name
487113490,oneway,yes,regular
487113490,ref,G76,regular
487113490,source,GPS,regular
487113491,bridge,yes,regular
487113491,highway,motorway,regular
487113491,layer,1,regular
487113491,name,厦蓉高速公路,regular
487113491,en,Xiamen-Chengdu Expressway,name
487113491,oneway,yes,regular
487113491,ref,G76,regular
487113491,source,GPS,regular
487113492,highway,motorway,regular
487113492,layer,1,regular
487113492,name,厦蓉高速公路,regular
487113492,en,Xiamen-Chengdu Expressway,name
487113492,oneway,yes,regular
487113492,ref,G76,regular
487113492,source,GPS,regular
487113493,bridge,yes,regular
487113493,highway,motorway,regular
487113493,layer,1,regular
487113493,name,厦蓉高速公路,regular
487113493,en,Xiamen-Chengdu Expressway,name
487113493,oneway,yes,regular
487113493,ref,G76,regular
487113493,source,GPS,regular
487113494,highway,motorway,regular
487113494,layer,1,regular
487113494,name,厦蓉高速公路,regular
487113494,en,Xiamen-Chengdu Expressway,name
487113494,oneway,yes,regular
487113494,ref,G76,regular
487113494,source,GPS,regular
487113495,bridge,yes,regular
487113495,highway,motorway,regular
487113495,layer,1,regular
487113495,name,厦蓉高速公路,regular
487113495,en,Xiamen-Chengdu Expressway,name
487113495,oneway,yes,regular
487113495,ref,G76,regular
487113495,source,GPS,regular
487113496,highway,motorway,regular
487113496,layer,1,regular
487113496,name,厦蓉高速公路,regular
487113496,en,Xiamen-Chengdu Expressway,name
487113496,oneway,yes,regular
487113496,ref,G76,regular
487113496,source,GPS,regular
487113497,highway,motorway,regular
487113497,layer,-1,regular
487113497,name,厦蓉高速公路,regular
487113497,en,Xiamen-Chengdu Expressway,name
487113497,oneway,yes,regular
487113497,ref,G76,regular
487113497,source,GPS,regular
487113497,tunnel,yes,regular
487113498,highway,motorway,regular
487113498,layer,-1,regular
487113498,name,厦蓉高速公路,regular
487113498,en,Xiamen-Chengdu Expressway,name
487113498,oneway,yes,regular
487113498,ref,G76,regular
487113498,source,GPS,regular
487113499,highway,motorway,regular
487113499,layer,-1,regular
487113499,name,厦蓉高速公路,regular
487113499,en,Xiamen-Chengdu Expressway,name
487113499,oneway,yes,regular
487113499,ref,G76,regular
487113499,source,GPS,regular
487113499,tunnel,yes,regular
487113500,highway,motorway,regular
487113500,layer,-1,regular
487113500,name,厦蓉高速公路,regular
487113500,en,Xiamen-Chengdu Expressway,name
487113500,oneway,yes,regular
487113500,ref,G76,regular
487113500,source,GPS,regular
487113501,highway,motorway,regular
487113501,layer,-1,regular
487113501,name,厦蓉高速公路,regular
487113501,en,Xiamen-Chengdu Expressway,name
487113501,oneway,yes,regular
487113501,ref,G76,regular
487113501,source,GPS,regular
487113501,tunnel,yes,regular
487113502,highway,motorway,regular
487113502,layer,-1,regular
487113502,name,厦蓉高速公路,regular
487113502,en,Xiamen-Chengdu Expressway,name
487113502,oneway,yes,regular
487113502,ref,G76,regular
487113502,source,GPS,regular
487113503,highway,motorway,regular
487113503,layer,-1,regular
487113503,name,厦蓉高速公路,regular
487113503,en,Xiamen-Chengdu Expressway,name
487113503,oneway,yes,regular
487113503,ref,G76,regular
487113503,source,GPS,regular
487113503,tunnel,yes,regular
487113504,bridge,yes,regular
487113504,highway,motorway,regular
487113504,layer,1,regular
487113504,name,厦蓉高速公路,regular
487113504,en,Xiamen-Chengdu Expressway,name
487113504,oneway,yes,regular
487113504,ref,G76,regular
487113504,source,GPS,regular
487113505,highway,motorway,regular
487113505,layer,1,regular
487113505,name,厦蓉高速公路,regular
487113505,en,Xiamen-Chengdu Expressway,name
487113505,oneway,yes,regular
487113505,ref,G76,regular
487113505,source,GPS,regular
487113506,bridge,yes,regular
487113506,highway,motorway,regular
487113506,layer,1,regular
487113506,name,厦蓉高速公路,regular
487113506,en,Xiamen-Chengdu Expressway,name
487113506,oneway,yes,regular
487113506,ref,G76,regular
487113506,source,GPS,regular
487113507,highway,motorway,regular
487113507,layer,1,regular
487113507,name,厦蓉高速公路,regular
487113507,en,Xiamen-Chengdu Expressway,name
487113507,oneway,yes,regular
487113507,ref,G76,regular
487113507,source,GPS,regular
487113508,bridge,yes,regular
487113508,highway,motorway,regular
487113508,layer,1,regular
487113508,name,厦蓉高速公路,regular
487113508,en,Xiamen-Chengdu Expressway,name
487113508,oneway,yes,regular
487113508,ref,G76,regular
487113508,source,GPS,regular
487113509,highway,motorway,regular
487113509,layer,1,regular
487113509,name,厦蓉高速公路,regular
487113509,en,Xiamen-Chengdu Expressway,name
487113509,oneway,yes,regular
487113509,ref,G76,regular
487113509,source,GPS,regular
487113511,bridge,yes,regular
487113511,highway,motorway,regular
487113511,layer,1,regular
487113511,name,厦蓉高速公路,regular
487113511,en,Xiamen-Chengdu Expressway,name
487113511,oneway,yes,regular
487113511,ref,G76,regular
487113511,source,GPS,regular
487113514,highway,motorway,regular
487113514,name,厦蓉高速公路,regular
487113514,en,Xiamen-Chengdu Expressway,name
487113514,oneway,yes,regular
487113514,ref,G76,regular
487113514,source,GPS,regular
487113514,tunnel,yes,regular
487113517,highway,motorway,regular
487113517,name,厦蓉高速公路,regular
487113517,en,Xiamen-Chengdu Expressway,name
487113517,oneway,yes,regular
487113517,ref,G76,regular
487113517,source,GPS,regular
487113519,highway,motorway,regular
487113519,name,厦蓉高速公路,regular
487113519,en,Xiamen-Chengdu Expressway,name
487113519,oneway,yes,regular
487113519,ref,G76,regular
487113519,source,GPS,regular
487113519,tunnel,yes,regular
487113521,bridge,yes,regular
487113521,highway,motorway,regular
487113521,layer,1,regular
487113521,name,厦蓉高速公路,regular
487113521,en,Xiamen-Chengdu Expressway,name
487113521,oneway,yes,regular
487113521,ref,G76,regular
487113521,source,GPS,regular
487113523,bridge,yes,regular
487113523,highway,motorway,regular
487113523,layer,1,regular
487113523,name,厦蓉高速公路,regular
487113523,en,Xiamen-Chengdu Expressway,name
487113523,oneway,yes,regular
487113523,ref,G76,regular
487113523,source,GPS,regular
487113526,highway,motorway,regular
487113526,layer,1,regular
487113526,name,厦蓉高速公路,regular
487113526,en,Xiamen-Chengdu Expressway,name
487113526,oneway,yes,regular
487113526,ref,G76,regular
487113526,source,GPS,regular
487113529,highway,motorway,regular
487113529,layer,1,regular
487113529,name,厦蓉高速公路,regular
487113529,en,Xiamen-Chengdu Expressway,name
487113529,oneway,yes,regular
487113529,ref,G76,regular
487113529,source,GPS,regular
487113532,highway,motorway,regular
487113532,layer,1,regular
487113532,name,厦蓉高速公路,regular
487113532,en,Xiamen-Chengdu Expressway,name
487113532,oneway,yes,regular
487113532,ref,G76,regular
487113532,source,GPS,regular
487113532,tunnel,yes,regular
487113534,highway,motorway,regular
487113534,name,厦蓉高速公路,regular
487113534,en,Xiamen-Chengdu Expressway,name
487113534,oneway,yes,regular
487113534,ref,G76,regular
487113534,source,GPS,regular
487113534,tunnel,yes,regular
487113538,highway,motorway,regular
487113538,layer,1,regular
487113538,name,厦蓉高速公路,regular
487113538,en,Xiamen-Chengdu Expressway,name
487113538,oneway,yes,regular
487113538,ref,G76,regular
487113538,source,GPS,regular
487113546,bridge,yes,regular
487113546,highway,motorway,regular
487113546,layer,1,regular
487113546,name,厦蓉高速公路,regular
487113546,en,Xiamen-Chengdu Expressway,name
487113546,oneway,yes,regular
487113546,ref,G76,regular
487113546,source,GPS,regular
487904329,highway,motorway,regular
487904329,layer,1,regular
487904329,name,厦蓉高速公路,regular
487904329,en,Xiamen-Chongqing Expressway,name
487904329,oneway,yes,regular
487904329,ref,G76,regular
487904329,source,GPS,regular
487904329,tunnel,yes,regular
487904330,highway,motorway,regular
487904330,layer,1,regular
487904330,name,厦蓉高速公路,regular
487904330,en,Xiamen-Chengdu Expressway,name
487904330,oneway,yes,regular
487904330,ref,G76,regular
487904330,source,GPS,regular
487904331,bridge,yes,regular
487904331,highway,motorway,regular
487904331,layer,1,regular
487904331,name,厦蓉高速公路,regular
487904331,en,Xiamen-Chengdu Expressway,name
487904331,oneway,yes,regular
487904331,ref,G76,regular
487904331,source,GPS,regular
487904332,bridge,yes,regular
487904332,highway,motorway,regular
487904332,layer,1,regular
487904332,name,厦蓉高速公路,regular
487904332,en,Xiamen-Chengdu Expressway,name
487904332,oneway,yes,regular
487904332,ref,G76,regular
487904332,source,GPS,regular
487904333,highway,motorway,regular
487904333,layer,1,regular
487904333,name,厦蓉高速公路,regular
487904333,en,Xiamen-Chengdu Expressway,name
487904333,oneway,yes,regular
487904333,ref,G76,regular
487904333,source,GPS,regular
487904334,highway,motorway,regular
487904334,layer,1,regular
487904334,name,厦蓉高速公路,regular
487904334,en,Xiamen-Chengdu Expressway,name
487904334,oneway,yes,regular
487904334,ref,G76,regular
487904334,source,GPS,regular
487904334,tunnel,yes,regular
487904335,highway,motorway,regular
487904335,layer,1,regular
487904335,name,厦蓉高速公路,regular
487904335,en,Xiamen-Chengdu Expressway,name
487904335,oneway,yes,regular
487904335,ref,G76,regular
487904335,source,GPS,regular
487904336,highway,service,regular
